artifact_version,source_identity_key,prior_manifest_row_number,prior_manifest_sha256,prior_disposition,final_disposition,material,source_variant_id,historical_sku,historical_product_title,historical_variant_title,canonical_variant_id,continuity_role,continuity_pair_id,continuity_predecessor_variant_id,continuity_successor_variant_id,continuity_sale_periods_overlap,continuity_gap_days,continuity_evidence,terminal_exclusion_reason_code,raw_row_count,first_sale_date,last_sale_date,net_units,absolute_units,net_sales,absolute_sales,evidence_classification,evidence_version,owner_approval_basis,production_sales_backfill_id
PHASE4_TERMINAL_DISPOSITION_V1,0|3011499|CHICKEN COCK KENTUCKY STRAIGHT RYE WHISKEY|750ML,35,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3011499,Chicken Cock Kentucky Straight Rye Whiskey,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,6,2025-12-31,2026-06-20,6.0000,6.0000,359.94,359.94,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|3011511|TEQUILA KOMOS REPOSADO ROSA|750ML,36,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3011511,Tequila Komos Reposado Rosa,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,1,2026-03-26,2026-03-26,1.0000,1.0000,108.00,108.00,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|3011871|VIBE BY VENDANGE STRAWBERRY LIMEADE|500ML,37,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3011871,Vibe by Vendange Strawberry Limeade,500ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,10,2025-01-24,2026-02-09,12.0000,12.0000,35.88,35.88,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|3012337|HIGH NOON TEQUILA VARIETY PACK|12OZ,38,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3012337,High Noon Tequila Variety Pack,12oz,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,1,2024-11-28,2024-11-28,1.0000,1.0000,21.99,21.99,OWNER_APPROVED_HIGH_NOON_TEQUILA_UNATTRIBUTABLE_FIESTA_PROHIBITED,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|3014125|ORIN SWIFT ABSTRACT RED|750ML,39,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3014125,Orin Swift Abstract Red,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,10,2024-12-31,2025-11-05,12.0000,12.0000,479.88,479.88,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|3014259|BANFI BELNERO PROPER RED RESERVE|750ML,40,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3014259,Banfi belnero proper red reserve,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,12,2024-12-16,2026-02-07,12.0000,12.0000,323.88,323.88,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|3014391|VEUVE CLICQUOT RICH ROSE|750ML,41,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3014391,Veuve Clicquot Rich Rose,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,3,2025-12-07,2026-05-19,3.0000,3.0000,246.47,246.47,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|3014701|HIGH NOON TEQUILA VARIETY 8 PACK|12OZ,42,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3014701,High Noon Tequila Variety 8 Pack,12oz,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,23,2024-12-04,2025-08-22,27.0000,27.0000,593.73,593.73,OWNER_APPROVED_HIGH_NOON_TEQUILA_UNATTRIBUTABLE_FIESTA_PROHIBITED,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|3014701|HIGH NOON TEQUILA VARIETY 8 PACK|8PK 12OZ CANS,43,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3014701,High Noon Tequila Variety 8 Pack,8pk-12oz Cans,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,17,2025-09-29,2026-06-21,18.0000,18.0000,395.82,395.82,OWNER_APPROVED_HIGH_NOON_TEQUILA_UNATTRIBUTABLE_FIESTA_PROHIBITED,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|3014833|ESTANCIA CHARDONNAY CALIFORNIA|750ML,44,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3014833,Estancia Chardonnay California,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,11,2024-11-30,2025-11-27,12.0000,12.0000,160.27,160.27,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|3015057|CHICKEN COCK SMALL BATCH BOURBON|750ML,45,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3015057,Chicken cock small batch bourbon,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,6,2024-11-28,2025-12-05,6.0000,6.0000,419.94,419.94,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|3015563|GARRISON BROTHERS BALMORHEA TEXAS STRAIGHT|750ML,46,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3015563,Garrison Brothers Balmorhea Texas Straight,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,1,2025-07-18,2025-07-18,1.0000,1.0000,180.00,180.00,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|3015848|JACK DANIEL S NO. 7 WITH CHERRY|12OZ,47,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3015848,Jack Daniel's No. 7 With  Cherry,12oz,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,9,2025-03-15,2025-08-26,11.0000,11.0000,140.31,140.31,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|3015848|JACK DANIEL S NO. 7 WITH CHERRY|355ML,48,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3015848,Jack Daniel's No. 7 With  Cherry,355ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,3,2024-12-15,2024-12-31,3.0000,3.0000,38.97,38.97,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|3015848|JACK DANIEL S NO. 7 WITH CHERRY|4PK 12OZ CANS,49,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3015848,Jack Daniel's No. 7 With  Cherry,4pk-12oz Cans,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,13,2025-09-02,2026-05-31,15.0000,15.0000,192.89,192.89,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|3015862|ARGIANO TOSCANA NON CONFUNDITUR|750ML,50,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3015862,Argiano Toscana Non Confunditur,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,11,2024-12-24,2026-04-10,12.0000,12.0000,237.45,237.45,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|3016059|DOC HOLLIDAY 7YRS SINGLE BARREL CASK STRENGTH BOURBON|750ML,51,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3016059,Doc Holliday 7Yrs Single Barrel Cask Strength Bourbon,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,1,2024-12-10,2024-12-10,2.0000,2.0000,242.98,242.98,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|3016059|DOC HOLLIDAY STRAIGHT 7 YR BOURBON|750ML,52,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3016059,Doc Holliday Straight 7 Yr Bourbon,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,4,2025-04-22,2025-12-16,4.0000,4.0000,439.96,439.96,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|3016652|SKYSIDE CAB|750ML,53,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,3016652,Skyside Cabernet Sauvignon,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,43,2024-12-02,2025-05-05,59.0000,59.0000,820.49,820.49,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|606163|PINNACLE WHIPPED CREAM VODKA|1L,54,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,606163,PINNACLE WHIPPED CREAM VODKA,1L,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,12,2024-12-19,2026-06-27,12.0000,12.0000,199.82,199.82,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|634648|MAKER S MARK THE HEART RELEASE|750ML,55,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,634648,MAKER'S MARK THE HEART RELEASE,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,1,2024-12-24,2024-12-24,1.0000,1.0000,119.99,119.99,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|644817|ELIJAH CRAIG 11YRS 2M BARREL PROOF|750ML,56,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,644817,ELIJAH CRAIG 11YRS 2M BARREL PROOF,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,3,2024-12-13,2024-12-28,3.0000,3.0000,389.97,389.97,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|644817|ELIJAH CRAIG STRAIGHT BARREL PROOF 10 YR 118.2|750ML,57,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,644817,Elijah Craig Straight Barrel Proof 10 yr 118.2,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,5,2025-05-22,2026-05-16,6.0000,6.0000,489.94,489.94,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|9001741|CLARENDELLE BORDEAUX WHITE|750ML,58,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,9001741,Clarendelle Bordeaux White,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,12,2024-11-29,2025-12-31,12.0000,12.0000,225.95,225.95,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|9087722|BLACK BOX RIESLING|3L,59,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,9087722,Black Box Riesling,3L,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,18,2024-12-31,2026-03-11,18.0000,18.0000,359.82,359.82,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|9100905|DON MIGUEL GASCON MALBEC RESERVA|750ML,60,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,9100905,Don Miguel Gascon Malbec Reserva,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,6,2024-12-15,2025-08-15,6.0000,6.0000,126.45,126.45,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|9240897|19 CRIMES THE BANISHED DARK RED SOUTH EASTERN AUSTRALIA|750ML,61,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,9240897,19 Crimes The Banished Dark Red South Eastern Australia,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,1,2024-11-29,2024-11-29,1.0000,1.0000,10.99,10.99,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0|9240897|19 CRIMES THE BANISHED DARK RED|750ML,62,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,9240897,19 Crimes The Banished Dark Red,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,20,2024-12-23,2025-12-16,22.0000,22.0000,235.37,235.37,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0||19 CRIMES MONSTER CAB|750ML,63,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,,19 Crimes Monster Cabernet Sauvignon,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,10,2025-09-26,2025-10-25,12.0000,12.0000,131.88,131.88,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0||19 CRIMES MONSTERS RED BLEND|750ML,64,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,,19 Crimes Monsters Red Blend,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,12,2025-09-26,2025-11-15,12.0000,12.0000,130.79,130.79,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0||99 BANANA|50ML,65,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,,99 Banana,50ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,8,2025-10-12,2025-12-10,24.0000,24.0000,23.76,23.76,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0||ALLOCATED BOURBON|,66,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,,Allocated Bourbon,,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,1,2026-04-14,2026-04-14,1.0000,1.0000,660.00,660.00,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0||AMARO MONTENEGRO|,67,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,MAP_TO_CANONICAL,true,0,,Amaro montenegro,,41157273321547,,,,,,,,,1,2026-06-16,2026-06-16,1.0000,1.0000,47.00,47.00,OWNER_APPROVED_MAP_EXCEPTION,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,0||ARIZONA HARD VODKA TEA 8 PACK|12OZ,68,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,0,,Arizona Hard Vodka Tea 8  Pack,12oz,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,2,2025-06-14,2025-07-03,2.0000,2.0000,39.98,39.98,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
